doc_id,title_text,tagline,post_tag,post_date,topic,topic_label,umap_sem_x,umap_sem_y,umap_tem_x,umap_tem_y
1096,13 razones no alcanzan,"13 reasons why, la serie del 2017",,2017-05-19 10:04:44,29,29_ficción_protagonista_personaje,7.3864374,4.9234424,9.983114,-2.017926
1097,No al silencio,Manifiesto de periodistas y escritores argentinos,,2017-05-19 12:16:14,19,19_periodista_periodístico_periódico,8.0815735,4.7340555,13.065989,1.0109645
1098,"Brasil, tan latinoamericano como siempre",Temer acorralado,,2017-05-19 17:02:33,16,16_brasil_brasilero_brasilia,11.828675,3.9914222,7.060372,8.117622
1099,"Temer, el poeta de la conspiración",Crisis política en Brasil,Brasil; Dilma Rousseff; Internacional,2017-05-22 11:32:33,16,16_brasil_brasilero_brasilia,12.141979,4.1377482,7.1056376,8.212928
1100,Toda la rabia en la palabra concha,La agresión de una madre a una maestra,,2017-05-23 12:50:50,5,5_pedagógico_enseñanza_escolar,5.946593,5.293088,3.9338436,-3.4819038
1101,ADN,Juego #Anfibia5años,,2017-05-24 14:48:39,3,3_literario_escritora_autor,7.588817,5.219756,6.4803085,-4.974921
1102,Las otras infancias clandestinas,Nuevas voces de la memoria,24M: Día de la memoria por la verdad y la justicia; Derechos Humanos; Hijos de represores,2017-05-24 18:49:53,11,11_asesino_testimonio_testigo,9.323104,3.663782,7.513909,-2.6834328
1103,Pelea entre blancos,Brasil en tiempos de posdemocracia,Brasil; Internacional,2017-05-26 12:15:23,16,16_brasil_brasilero_brasilia,9.852616,6.805574,7.041368,8.265703
1104,Nuestra religión civil laica,Derechos Humanos y democracia,,2017-05-29 10:23:43,23,23_justicia_judicial_juzgado,10.222179,5.6709557,9.570782,4.27334
1105,Brasil y la amenaza kafkiana,El futuro brasileño,Brasil; Internacional,2017-05-29 17:40:35,16,16_brasil_brasilero_brasilia,12.002161,4.3592834,6.936346,8.399481
1106,Desde la cárcel te escribo,"Milagro Sala, 500 días detenida",,2017-05-30 08:39:19,29,29_ficción_protagonista_personaje,9.710071,4.0623503,8.138447,-2.0169141
1107,No hay refugio,Las mujeres y la crisis siria,,2017-05-31 11:06:22,36,36_holocausto_terrorista_siria,10.494984,7.553453,9.906953,-4.1084924
1108,Beyoncé y el feminismo espiritual,Mujeres empoderadas,,2017-06-01 12:43:41,1,1_feminismo_feminista_patriarcado,6.676253,2.515294,9.915729,-4.0379944
1109,La mujer nuclear: 60 años de ciencia y política,"Sara Rietti, la primera química nuclear argentina",,2017-06-01 15:10:50,37,37_astrónomo_ciencia_universo,7.5960164,7.0638504,9.937862,0.075157024
1110,Una ética del cuidado popular,#NiUnaMenos,,2017-06-01 16:10:46,1,1_feminismo_feminista_patriarcado,5.765549,3.58498,9.576904,-3.7710695
1111,"Memoria, verdad y justicia para las pibas",Tercera marcha Ni Una Menos,,2017-06-05 09:10:06,1,1_feminismo_feminista_patriarcado,5.2167945,2.9178956,9.704724,-4.356839
1112,"Barras, policías y dirigentes: enemigos íntimos",Violencia en el fútbol,,2017-06-06 11:35:26,2,2_fifa_futbolista_fútbol,9.8838,6.1098847,5.8080816,11.40791
1113,Espectadores del lujo ajeno,Consumos culturales,,2017-06-07 09:26:03,14,14_mediático_periodístico_político,7.600672,4.191621,10.795672,2.13911
1114,El periodismo y el arte burgués,Piglia entrevista a Walsh,,2017-06-07 14:45:11,3,3_literario_escritora_autor,7.673274,2.470491,6.671166,-5.4141803
1115,La aventura intelectual de publicar un libro,Mercado editorial,,2017-06-08 14:52:47,3,3_literario_escritora_autor,7.7899814,4.814004,6.3679733,-5.601099
1116,La inspiración es un cuarto de hotel,Viajar y escribir,,2017-06-09 11:14:56,3,3_literario_escritora_autor,9.193104,2.8792794,6.644493,-4.627842
1117,Los nuevos futuros del periodismo,De Watergate a las fake news,,2017-06-12 12:43:00,14,14_mediático_periodístico_político,7.56834,5.2423425,12.725653,1.3811258
1118,La sentencia de la ira,Derechos Humanos y el 2x1,Derechos Humanos; Lesa Humanidad,2017-06-13 12:13:01,23,23_justicia_judicial_juzgado,9.929317,5.2122874,11.218096,4.27857
1119,"Por lesbiana, pobre y masculina",Justicia para Higui,Higui; LGBTIQ+,2017-06-13 16:26:57,1,1_feminismo_feminista_patriarcado,5.787494,3.6493127,8.507854,-3.9717712
1120,La bruja del post boom,Honoris Causa a Luisa Valenzuela,,2017-06-14 10:54:55,3,3_literario_escritora_autor,7.173792,2.500582,7.4067135,-4.9841447
1121,"Doctora, mi hijo se tajea",Adolescencia y autolesiones,,2017-06-15 09:58:07,11,11_asesino_testimonio_testigo,6.294969,5.313235,7.6191835,-2.4653616
1122,Tras el camino de mi padre,Paternidad contemporánea,,2017-06-16 09:32:58,11,11_asesino_testimonio_testigo,8.571759,2.294682,7.021346,-2.8256423
1123,Soy leyenda,"Luis Zamora, trotskismo y autodeterminación",,2017-06-19 11:14:50,0,0_político_política_electoral,11.539581,5.0415654,7.4305077,5.2183466
1124,"Ustedes, ellos y yo",Cristina en campaña,,2017-06-21 11:58:54,0,0_político_política_electoral,11.221786,5.3621907,7.485169,4.7347074
1125,El tercio de los sueños,Cristina en campaña,,2017-06-21 15:02:07,0,0_político_política_electoral,11.581191,5.8978844,7.573218,5.618683
1126,"Sin renovación, no hay nada",Partidos e identidades políticas,,2017-06-22 11:22:45,0,0_político_política_electoral,10.461487,5.7352242,7.7756166,5.596423
1127,El porno sigue dividiendo a las feministas,Feminismo y pornografía,,2017-06-23 11:43:13,3,3_literario_escritora_autor,5.779291,3.7654603,7.389056,-5.011914
1128,Ganar por el voto joven,La edad y el comportamiento electoral,,2017-06-26 12:21:49,0,0_político_política_electoral,11.146357,5.866051,8.081609,4.6762714
1129,Las listas y la muerte de la certeza,Camino a las PASO,,2017-06-27 09:14:35,0,0_político_política_electoral,11.415269,5.704287,7.5451174,5.7240653
1130,La consagración de la patria,Imágenes de los centenarios latinoamericanos,,2017-06-28 10:51:44,16,16_brasil_brasilero_brasilia,8.499393,5.500309,12.3362875,-1.8644449
1131,Entre Sábato y Startrek,La lectura en la adolescencia,,2017-06-28 12:26:29,5,5_pedagógico_enseñanza_escolar,5.9752827,5.4860697,6.5417714,-5.115492
1132,¿En qué país dio resultado el ajuste laboral?,Desempleo y derechos,,2017-06-29 13:12:06,15,15_sindicalismo_reforma_político,9.496775,7.539031,6.5532775,1.3752145
1133,La cura no es cuestión de fe,La medicina tradicional y la homeopatía,,2017-06-30 10:23:49,39,39_morir_muerte_moribundo,6.98183,7.085273,9.231094,-0.98121774
1134,Narrativas de Género: la intimidad es periodística,Talleres Anfibia 2017,,2017-06-30 12:26:44,1,1_feminismo_feminista_patriarcado,5.207836,3.061871,9.247923,-4.2613482
1135,Elogio de la pantufla,Universo público y mundo privado,,2017-07-03 09:41:28,41,41_pobreza_inmobiliario_habitante,6.8805556,3.6920657,7.0762,-1.5244838
1136,Códigos de la calle,"Protestar, negociar, reprimir",,2017-07-04 10:10:53,15,15_sindicalismo_reforma_político,10.993464,6.261327,8.346687,3.1763964
1137,Seminario de Periodismo Cultural: Escribir sobre arte y literatura,Talleres anfibia 2017,,2017-07-04 17:23:43,19,19_periodista_periodístico_periódico,7.60868,4.3529506,12.771188,0.77478456
1138,"No son mulas, son víctimas de trata",Mujeres descartables,,2017-07-05 10:44:31,1,1_feminismo_feminista_patriarcado,8.550576,3.721096,9.543211,-4.13301
1139,"""Si no resistimos, morimos""",La detención del mapuche Facundo Jones Huala,,2017-07-06 12:09:25,18,18_chileno_chile_político,10.931115,4.5591955,5.6026025,-1.5591307
1140,Un cartelito de cinco renglones,PepsiCo y los despidos,,2017-07-07 11:20:57,15,15_sindicalismo_reforma_político,9.603553,7.0595374,6.49012,1.2850033
1141,Quiero tus lágrimas,El nuevo libro de María Moreno,,2017-07-07 15:07:43,1,1_feminismo_feminista_patriarcado,7.829775,2.1928854,9.86492,-3.2261684
1142,Que tu viejo rompa el silencio,Hijos de desaparecidos y de represores,24M: Día de la memoria por la verdad y la justicia; Derechos Humanos; Hijos de represores,2017-07-10 09:49:30,11,11_asesino_testimonio_testigo,8.476457,3.966208,7.5149517,-2.674339
1143,Alta tensión en el paraíso,Daño ambiental en Chile,,2017-07-11 10:42:05,20,20_ríos_río_arroyo,9.410046,3.3014061,5.371489,-1.2995927
1144,No seré feliz pero tengo marido,"Mandatos, goce y feminismo",,2017-07-12 11:35:01,1,1_feminismo_feminista_patriarcado,6.5557637,2.6471772,9.637935,-3.6633313
1145,Del #NiUnaMenos a Malvinas,Las fotografías de ARGRA sobre el 2016,#NiUnaMenos,2017-07-13 11:58:10,33,33_submarino_marino_naufragio,8.171895,3.5607681,3.8183286,0.4196453
1146,"Los viernes, Forn",Vida de escritores,,2017-07-14 09:35:22,3,3_literario_escritora_autor,7.9534883,2.1707637,6.7601686,-5.0748277
1147,"El despertar personal, el cambio colectivo",Bhaskar y las nuevas espiritualidades,,2017-07-17 11:05:22,13,13_papal_catolicismo_arzobispo,9.801708,4.037059,-1.5890284,7.4525537
1148,Dejen llegar a las mujeres,Crítica al fallo que proscribe una lista sólo femenina,,2017-07-17 13:13:36,1,1_feminismo_feminista_patriarcado,4.786863,2.9280422,9.956958,-4.624656
1149,"Copi, Evita y el alma herida del peronismo","""Eva Perón"", 47 años después",,2017-07-18 11:28:27,24,24_arte_artes_art,8.274846,2.3782704,12.229084,-2.1870892
1150,"Manicomios, decálogo de la denigración",Mujeres encerradas,Salud mental,2017-07-19 08:24:54,1,1_feminismo_feminista_patriarcado,9.061772,5.1241536,9.346035,-2.9907749
1151,El machismo de izquierda,Política y patriarcado,,2017-07-20 10:03:01,1,1_feminismo_feminista_patriarcado,5.4712505,3.1369302,9.861035,-4.4990673
1152,Jaque a la guerra contra las drogas,Políticas públicas y narcotráfico,,2017-07-21 10:00:48,21,21_soviética_soviético_vladimir,9.803734,5.7181706,7.077368,3.2219114
1153,Discípulas de Walsh,Periodismo y feminismo,Rodolfo Walsh,2017-07-24 11:28:34,19,19_periodista_periodístico_periódico,7.909777,4.324326,12.768597,0.84286666
1154,Con medicar a los polaquitos no alcanza,Infancia y políticas públicas,,2017-07-25 09:18:47,15,15_sindicalismo_reforma_político,8.985553,6.8526883,7.0331154,0.39466947
1155,El canciller del pueblo,Despedida a Marco Aurelio García,,2017-07-25 15:49:58,16,16_brasil_brasilero_brasilia,10.043425,4.147398,7.063688,8.173319
1156,Noticias fusión,Consumo de noticias y cultura digital,,2017-07-26 11:12:04,14,14_mediático_periodístico_político,7.474271,5.225805,10.730754,2.4583423
1157,Apalear al populismo,Conflictividad social,,2017-07-26 12:28:37,15,15_sindicalismo_reforma_político,10.633502,5.345351,6.5780854,1.2793596
1158,Tomar hasta caer,Adolescentes y alcohol,,2017-07-27 13:14:36,5,5_pedagógico_enseñanza_escolar,6.3512793,5.473806,3.946293,-3.4209454
1159,"¿Usted también, doctor?",Los jueces cómplices de la dictadura,24M: Día de la memoria por la verdad y la justicia; Derechos Humanos; Poder Judicial; Terrorismo de Estado,2017-07-28 12:22:55,23,23_justicia_judicial_juzgado,9.929055,5.167036,11.299965,4.2680764
1160,El maestro quemado,"Docentes, aula y alienación",,2017-07-31 10:50:16,5,5_pedagógico_enseñanza_escolar,5.8276052,5.4847784,3.6322672,-3.3778095
1161,Educando al candidato,Esteban Bullrich y el aborto,,2017-08-01 11:10:11,7,7_aborto_abortar_anticonceptivo,4.2856913,3.6798208,10.091652,-6.3278804
1162,Envases del patriarcado,"El aborto legal, deuda de la democracia",,2017-08-01 13:41:38,7,7_aborto_abortar_anticonceptivo,4.338976,3.7063353,10.177315,-6.449943
1163,Hermano vota a hermano,La influencia evangelista en la política de Brasil,,2017-08-02 08:51:28,13,13_papal_catolicismo_arzobispo,12.146119,4.1738014,-1.6405749,7.491613
1164,Las luchas por la legitimidad de la palabra,"¿Víctimas, familiares o ciudadanos?",24M: Día de la memoria por la verdad y la justicia; Derechos Humanos; Memoria,2017-08-03 12:07:42,0,0_político_política_electoral,9.33209,3.8326244,9.366122,4.0577025
1165,La vergüenza,Bullying,,2017-08-03 20:12:11,5,5_pedagógico_enseñanza_escolar,6.390569,5.0945954,3.3943713,-2.9504766
1166,El desconcierto,Suicidio adolescente,,2017-08-04 13:44:37,5,5_pedagógico_enseñanza_escolar,6.0073586,5.4286532,4.014536,-3.3906214
1167,La piratería o el boicot,Fin de Fútbol para Todos,,2017-08-07 11:58:49,2,2_fifa_futbolista_fútbol,10.904688,2.3276663,5.875336,11.680217
1168,Molestar al poder: los nuevos desafíos del periodismo en América Latina,Seminario intensivo,,2017-08-07 15:52:40,19,19_periodista_periodístico_periódico,10.745443,3.8907986,9.52626,3.7822776
1169,El show del yo,Anfibia Podcast - Todo es fake,,2017-08-08 10:54:34,14,14_mediático_periodístico_político,7.315292,5.183668,10.761895,1.8626852
1170,Dice mi padre que llegará,Duelo y figura paterna,,2017-08-08 14:13:00,42,42_padre_papá_hijo,9.615461,3.9368773,6.700251,-3.1687756
1171,El nuevo enemigo público,La criminalización de los mapuche,,2017-08-09 13:04:24,18,18_chileno_chile_político,9.378952,5.383621,3.841612,3.785277
1172,¿Qué votamos cuando votamos?,Anfibia Podcast – Batalla Cultural,,2017-08-10 10:07:45,37,37_astrónomo_ciencia_universo,11.677559,5.82241,9.973876,1.1998066
1173,Clase media y lengua popular,Juan Grabois,Perfil político,2017-08-10 14:00:00,13,13_papal_catolicismo_arzobispo,11.811815,2.6102698,8.461168,3.3890665
1174,Los desaparecidos de Mosul,Anfibia en Irak,,2017-08-11 10:01:04,11,11_asesino_testimonio_testigo,9.257539,5.3189187,7.421718,-2.5675135
1175,La ideología del partido,Elecciones 2017,,2017-08-14 13:30:32,0,0_político_política_electoral,11.530115,6.424578,7.298754,5.657328
1176,Un tercio con poder,Elecciones 2017,,2017-08-14 19:46:46,0,0_político_política_electoral,11.676321,6.482324,7.5865664,5.3241153
1177,¿Qué dijeron las urnas?,Anfibia Podcast - Batalla Cultural,,2017-08-15 12:01:21,0,0_político_política_electoral,11.243843,5.542712,8.406075,4.7365623
1178,"La Matanza, sin lugar para arrepentidos",Elecciones 2017,Elecciones,2017-08-15 14:18:36,0,0_político_política_electoral,11.867895,6.036466,8.137314,4.8655763
1179,Tengo miedo de que me hackeen,Anfibia Podcast - Todo es Fake,,2017-08-17 09:55:44,31,31_digital_internet_tecnología,7.326258,5.8143044,10.787133,1.7282038
1180,"Cordobesismo, el regreso",Elecciones 2017,Cordobesismo,2017-08-17 18:39:45,0,0_político_política_electoral,11.753163,5.3086824,7.4948297,5.139839
1181,De la indiferencia al miedo,Atentado en Barcelona,,2017-08-18 12:22:51,36,36_holocausto_terrorista_siria,9.932297,3.9509077,12.6326,6.343414
1182,Bordar el genocidio mapuche,"Arte, vida y masacres",,2017-08-22 09:59:10,20,20_ríos_río_arroyo,9.085868,3.942088,12.145973,-2.657092
1183,Que voten los trolls,Anfibia Podcast - Todo es Fake,,2017-08-22 14:22:04,14,14_mediático_periodístico_político,7.461628,5.0917115,10.4066,2.5173702
1184,Arte queer: en los límites de la percepción,Géneros y cultura,LGBTIQ+; Orgullo,2017-08-23 10:21:06,24,24_arte_artes_art,6.0468144,3.8401887,12.840502,-2.2618175
1185,Lujos y caprichos de un dictador,Mónica González en Anfibia,,2017-08-23 12:36:07,32,32_catástrofe_desastre_tragedia,9.99708,3.6535003,6.498657,-1.2854062
1186,¿De qué trabaja Durán Barba?,Anfibia Podcast - Batalla Cultural,,2017-08-24 10:08:02,0,0_político_política_electoral,11.7227,5.254484,9.755428,3.1329935
1187,Un voto para controlar al presidente,Elecciones de medio término,,2017-08-24 15:21:54,10,10_boliviano_bolivia_político,11.438183,5.6598873,7.2726145,5.181957
1188,"Fuera, indio",La desaparición de Santiago Maldonado,,2017-08-25 12:53:50,20,20_ríos_río_arroyo,9.57723,3.7323987,6.4788923,-2.2851286
1189,Simpatía por la desigualdad,Debate por la equidad,,2017-08-28 09:53:27,28,28_futuro_pandemia_crisis,9.257704,7.5830045,8.554802,3.1916273
1190,Una voz imposible de callar: ¿Dónde está Santiago Maldonado?,La comunidad #Maldonado,,2017-08-28 13:55:25,31,31_digital_internet_tecnología,8.593403,4.4791713,10.612107,2.3096166
1191,El verso del indio trucho,Los medios contra los indígenas,,2017-08-29 12:44:06,20,20_ríos_río_arroyo,5.9919143,5.4699216,4.967476,-1.0097332
1192,¿Hay gobierno sin relato?,Anfibia Podcast - Batalla cultural,,2017-08-30 08:40:54,31,31_digital_internet_tecnología,8.179467,5.790084,9.5545225,2.876568
1193,"Con la Biblia, con la pluma y la palabra",Educación religiosa,,2017-08-30 13:26:43,5,5_pedagógico_enseñanza_escolar,5.887961,5.560098,3.8490076,-3.3963852
1194,Milanesas con hashtag,Anfibia Podcast - Todo es fake,,2017-08-31 10:36:21,24,24_arte_artes_art,7.312503,4.041369,13.09208,-1.8542708
1195,"Profe, tengo una pregunta",¿Dónde está Santiago Maldonado?,,2017-09-01 11:04:30,5,5_pedagógico_enseñanza_escolar,5.962492,5.3455377,3.6462622,-3.2189527
1196,"Negacionistas del pasado, responsables del presente",La desaparición de Santiago Maldonado,,2017-09-01 13:37:22,0,0_político_política_electoral,9.276939,5.1920037,9.355407,4.0497794
1197,Vivir en las redes,Cultura digital,,2017-09-04 12:17:33,31,31_digital_internet_tecnología,7.2573905,5.498326,10.864066,2.0067556
1198,Mandá a la Gendarmería,El caso Santiago Maldonado,,2017-09-05 12:49:39,10,10_boliviano_bolivia_político,10.613519,6.563891,7.1932735,4.3796005
1199,El lenguaje privado del autismo,Niñez y diagnósticos,,2017-09-06 08:52:41,11,11_asesino_testimonio_testigo,5.947057,4.494382,7.801512,-2.4362822
1200,La fórmula de la serie perfecta,Anfibia Podcast - Todo es fake,,2017-09-06 12:44:53,29,29_ficción_protagonista_personaje,7.4661465,5.0764513,10.940331,1.9271059
1201,El lado budista de la Fuerza,Star Wars en clave espiritual,,2017-09-07 10:13:12,3,3_literario_escritora_autor,7.859938,3.7324727,6.65085,-4.915044
1202,"Mostrarse, la nueva intimidad",Cultura digital,,2017-09-08 11:57:10,31,31_digital_internet_tecnología,7.425212,5.8879633,10.299332,1.2910423
1203,¿Qué piden los trabajadores?,Anfibia Podcast - Batalla Cultural,,2017-09-08 13:02:40,15,15_sindicalismo_reforma_político,9.753424,7.2224627,8.494988,3.3633068
1204,Gente que sí,,,2017-09-08 16:25:59,42,42_padre_papá_hijo,7.515277,4.6354804,6.479822,-3.3342128
1205,La mujer que nos hizo feministas,La muerte de Kate Millett,,2017-09-09 10:51:31,1,1_feminismo_feminista_patriarcado,5.4038234,3.193351,9.947859,-4.12378
1206,La vida por los colores,Fútbol y Derechos Humanos,,2017-09-11 11:50:54,2,2_fifa_futbolista_fútbol,8.690982,3.7860386,5.94766,11.269989
1207,No somos un país de mierda,Datos contra el sentido común,,2017-09-12 11:04:19,4,4_déficit_deuda_endeudamiento,9.072394,7.640914,7.48839,2.9141788
1208,¿Qué hacer con el microfascismo?,La desaparición de Santiago Maldonado,,2017-09-13 08:57:22,0,0_político_política_electoral,10.557266,5.2835364,9.223901,3.1720183
1209,"El Herald, cierre y escarmiento","Medios, propiedad y agendas",,2017-09-14 08:49:16,19,19_periodista_periodístico_periódico,8.804482,3.151913,12.902818,1.3039637
